image_reference,image_id,errs_trans,errs_angle,pixel_dist 
001199, 0,4.864552781361182,1.850252353092930,1.516481161117554
001198, 1,8.937068850898696,4.238566817033764,2.994119405746460
001195, 2,3.244929226991179,3.672246667352753,3.043424367904663
001193, 3,9.100195407526593,3.652892916847938,3.580284595489502
001191, 4,9.475346260595494,1.101703689777830,1.267437696456909
001190, 5,9.711622155438086,6.490264406693677,3.932692050933838
001188, 6,13.624254230209209,6.042807979241624,3.990190982818604
001186, 7,4.917303635993935,3.556504470540322,3.221610546112061
001185, 8,11.203222542687532,6.480470466108283,3.738704204559326
001183, 9,13.624715439343209,6.069947371253034,4.994084835052490
001182, 10,9.655673005682271,3.329649124813303,4.189003467559814
001180, 11,12.702301426004331,2.893004745527201,2.689403772354126
001178, 12,7.125206815599590,7.771074569039634,5.168691635131836
001177, 13,5.906997397792101,10.404968387959082,7.296068191528320
001176, 14,68.378295649563313,8.621750516500034,6.251034736633301
001174, 15,33.578528486655458,9.724927095064363,8.497549057006836
001173, 16,40.324442771816628,0.990049392284147,2.183614969253540
001171, 17,3.446884133581994,4.206464443875798,2.992528915405273
001170, 18,11.564069254623453,5.806636366440404,3.334569454193115
001168, 19,8.136615739486725,8.493965181481109,4.123993873596191
001166, 20,18.023918040024796,2.543379519776955,2.091701030731201
001165, 21,2.539789216978538,2.712558640713983,2.019060850143433
001163, 22,12.358812023966170,2.106992232481955,1.936439871788025
001162, 23,0.626371827272607,2.202444244831661,1.066977262496948
001160, 24,15.310521235146267,3.201959800115849,2.008267164230347
001159, 25,12.650208759276003,2.869213170733562,2.063682794570923
001157, 26,22.822989565755634,4.733371717281511,2.853933095932007
001156, 27,31.878581878781542,9.080614253311849,4.358495712280273
001155, 28,11.611085159818636,5.511074055625619,2.912683725357056
001152, 29,10.818599358921666,6.979685110825724,3.336387395858765
001151, 30,6.395445901972887,6.787410303086745,2.978530168533325
001149, 31,7.740679059362615,5.064730423996160,2.387827873229980
001147, 32,22.189019918570125,2.812093809737548,2.334670782089233
001146, 33,4.371364609301717,1.440295914181362,1.028997302055359
001144, 34,7.884147634192970,12.848466356675672,6.247169494628906
001143, 35,7.038726775882904,28.302113249251875,15.200638771057129
001142, 36,19.427969307457140,25.588083001480818,14.646293640136719
001141, 37,18.095245675045096,3.369603955079077,1.649212956428528
001140, 38,1.622389144312898,4.454705664145851,1.859901428222656
001138, 39,8.984460067171273,4.626288345220675,2.443620204925537
001136, 40,44.311161087698594,9.084820474200999,4.878165721893311
001135, 41,24.170400726998782,4.254692502001560,3.657742977142334
001134, 42,3.687926700124899,3.686315430358080,2.293261528015137
001132, 43,20.673515485322593,6.606056393145130,3.230149745941162
001131, 44,9.849742056601896,3.560154895592529,4.280697822570801
001129, 45,34.519008347985981,11.132823819958007,4.011548995971680
001128, 46,31.555595202735567,9.691706934835997,4.308141708374023
001126, 47,28.175869751891970,8.591465193290679,3.173036336898804
001124, 48,7.741201670155828,3.350027765761681,2.168900489807129
001123, 49,5.510506317127850,3.214656029281616,2.363849639892578
001121, 50,28.981909522610689,6.419789003295608,2.818268537521362
001120, 51,3.959424420046160,2.185501714523701,1.672629714012146
001118, 52,3.352242431884267,1.884712743978236,1.211475610733032
001116, 53,9.035912523885875,2.503824583625007,3.809375762939453
001114, 54,28.054166765991187,2.952071557094733,1.723512172698975
001113, 55,10.747520261118588,3.423934594200240,3.290886640548706
001112, 56,10.829884598016861,1.396984223185755,1.755730748176575
001110, 57,20.114348056356807,6.561123371853974,3.582177877426147
001109, 58,11.035789699221040,6.038528684644582,3.034358024597168
001107, 59,11.921399016449524,1.815685769083238,2.157213687896729
001106, 60,22.309551243613711,3.384683854811681,2.483546972274780
001105, 61,6.411793062472345,0.574052056454680,1.483910799026489
001103, 62,45.880124298786853,0.842624438535680,1.312424540519714
001101, 63,3.000978662263439,4.347492671332347,2.035202026367188
001100, 64,21.971716297668586,4.894555988394350,2.166054248809814
001098, 65,4.004338096899436,6.614756286684392,3.181665420532227
001097, 66,2.684609367710403,6.138879613324903,2.290657997131348
001096, 67,12.139489838964726,2.034473223582176,2.076667308807373
001094, 68,13.051778056940430,2.819170164953976,1.411859631538391
001091, 69,65.102307829735665,19.819128637706161,8.116488456726074
001090, 70,41.741652593170095,2.652730194503285,3.787571191787720
001089, 71,47.114386144013757,3.325347081124859,3.514715194702148
001087, 72,24.255607928222826,2.679080218116552,5.561526775360107
001085, 73,19.476073180033140,7.935264084360466,3.654893636703491
001083, 74,13.596263353389048,4.508818104589806,3.267103195190430
001082, 75,35.710209700949058,3.129846311645947,2.900291204452515
001080, 76,26.015965457123695,2.570341542619742,1.973870635032654
001078, 77,1.672655572901161,2.382805559367214,1.081582903862000
001077, 78,5.767943445839133,1.985228362763586,2.320447444915771
001075, 79,31.294764299095611,3.903064213703998,2.219818592071533
001074, 80,18.740013941489874,3.020815359130962,2.292764425277710
001073, 81,24.976206349552246,1.642690223732729,1.925725698471069
001072, 82,8.019419942249375,3.866884875525750,2.809914827346802
001070, 83,6.449537834579394,3.908753490350333,2.334757089614868
001069, 84,3.864810601778768,3.409336238125118,1.590963006019592
001068, 85,10.601835861953358,3.222669047025897,2.266839265823364
001066, 86,12.032680890853724,4.627387203119295,2.971201419830322
001065, 87,13.216440866112801,3.322497012052681,1.902136921882629
001064, 88,36.215639222633953,7.797472161127481,4.512516498565674
001063, 89,9.969157259657562,12.531307606004500,4.454595565795898
001061, 90,14.423528078989410,5.994149976683739,4.151922702789307
001059, 91,38.280817157275600,6.934056358207866,3.487133979797363
001057, 92,16.851740830595258,4.657306191562652,4.520959377288818
001056, 93,17.860586229168288,2.329328285632467,2.811923265457153
001054, 94,10.736489509315682,4.968384621033620,2.962738275527954
001053, 95,7.026157150348656,9.134353461325517,3.537777185440063
001052, 96,4.420545427947903,1.560422959041166,2.595957994461060
001050, 97,11.350803579775853,8.561150927874314,4.378418445587158
001049, 98,7.290643013695306,7.384097877190138,5.728376388549805
001047, 99,43.220935609573729,16.049569619747075,6.925506114959717
001046, 100,17.240387195572499,12.743674479845597,5.425981998443604
001044, 101,4.120146223789810,9.821780632701083,6.463758945465088
001043, 102,18.311676250411310,8.105465595462510,4.061227798461914
001042, 103,8.405430833384782,5.974437659666020,3.079501867294312
001040, 104,4.181328063235606,2.857783072160125,1.788629770278931
001039, 105,7.392593022807981,4.664375388079859,4.182319164276123
001037, 106,8.068152529164909,1.549565516117313,1.645049452781677
001035, 107,19.033386468785487,3.651719521389787,3.520777702331543
001034, 108,6.875781328210770,3.155624485170277,3.929808855056763
001032, 109,3.443717994011547,5.848975939155009,2.735311508178711
001031, 110,39.082669828609454,6.833001608440222,2.878067731857300
001030, 111,40.814149171067378,8.233163390547084,3.173367261886597
001028, 112,18.747249817384997,5.616211763744383,2.861947298049927
001027, 113,4.458375236132324,5.327246459335120,2.215853929519653
001026, 114,62.555790122166570,4.183007755617989,4.105833053588867
001025, 115,5.073799370489675,7.735244063326652,5.515379428863525
001023, 116,10.208883406417236,5.769478451581405,2.225158691406250
001021, 117,7.293777460816510,7.537808942662271,3.254080057144165
001020, 118,4.354679299289031,11.330212218758776,5.169961452484131
001018, 119,6.454932991210300,9.144898914938970,4.281614303588867
001017, 120,9.475334550674292,9.230709048808878,4.725707054138184
001016, 121,3.425907286458152,2.624107528887546,1.369291424751282
001014, 122,4.990910971328947,1.967260569609478,1.896814107894897
001012, 123,8.600893869521242,1.385250487507830,3.357842445373535
001010, 124,18.205719702018271,3.159496865973107,3.220258712768555
001009, 125,4.515157352697196,3.018126000755345,2.908454418182373
001007, 126,9.847386589400724,4.903285641982280,4.595979213714600
001006, 127,5.005610045328815,4.771850756242398,2.317834138870239
001004, 128,6.117414122858627,5.749779862322669,2.946077108383179
001003, 129,6.099068381444106,5.494687925609996,3.643567800521851
001001, 130,8.765643937145411,4.328537238898869,2.573633909225464
000999, 131,10.837169066544183,6.249857808420336,3.440382242202759
000997, 132,33.272685874790874,6.540932907374275,4.003514289855957
000995, 133,14.398640740984478,2.303833847035120,3.041298389434814
000994, 134,11.368077853069813,5.788032340375437,3.150018215179443
000993, 135,9.433032943067337,2.181463405151113,1.823664069175720
000992, 136,15.750715929782178,2.694896828845796,2.641230821609497
000990, 137,6.028345923102063,3.723122871113135,1.513588190078735
000988, 138,8.203757852176812,2.995759996303627,2.866615772247314
000987, 139,3.331257259886804,3.890675602882095,1.988768458366394
000985, 140,13.788362798768574,11.365506895443662,5.612451553344727
000984, 141,7.810875829482341,5.845896826176756,4.155072689056396
000983, 142,5.926073308642374,3.702987632459358,2.908420324325562
000981, 143,22.123299927543439,4.624091112938777,3.814871072769165
000980, 144,13.473206478680519,3.196581666719037,2.815656661987305
000979, 145,19.869622504208142,3.895847778145302,2.293471097946167
000977, 146,11.459603777163686,4.221971095712354,2.934434175491333
000974, 147,8.554441906158045,7.456476268470109,5.254264831542969
000973, 148,5.550090205397347,7.234978208242412,4.034245967864990
000972, 149,7.258573064616529,6.378329837490455,3.094340562820435
000970, 150,9.043345809416060,3.423948690951635,2.310693502426147
000969, 151,4.610144502630926,4.879175459976358,2.775699377059937
000968, 152,21.434956506794663,5.778231663313350,5.085833549499512
000966, 153,6.936713206900934,7.827020785630147,4.615058898925781
000964, 154,14.302010106394251,8.384711645920008,4.080898761749268
000963, 155,12.457499329307423,15.204924923092246,6.783974170684814
000961, 156,28.946393266362751,4.746088804984161,2.978846311569214
000959, 157,6.386348456551970,8.784530578011029,4.205735683441162
000958, 158,5.383780411135025,8.881141623850487,4.199721336364746
000957, 159,20.722882015250736,6.014160793978834,2.431668996810913
000955, 160,26.952736397356681,4.355948907626483,3.431169271469116
000954, 161,12.650338787303371,4.771908280659816,2.588894844055176
000953, 162,12.044908224480153,5.798386108296405,3.566387176513672
000952, 163,6.917247154866630,5.346020744727764,4.342957973480225
000951, 164,4.756422004800721,5.392796238980967,3.510403633117676
000949, 165,13.535549054188811,5.738512359158777,3.982942581176758
000948, 166,16.636323928182943,4.742795928291995,4.600473880767822
000946, 167,17.058101412700893,8.047286493465215,4.815834999084473
000944, 168,1.693500328064045,5.128645159055602,2.400423526763916
000943, 169,2.409039626706013,6.211542599170997,3.436684846878052
000942, 170,11.833822571660050,4.165638046270107,2.329485654830933
000940, 171,8.684867529551846,4.192167354634266,2.460572719573975
000938, 172,9.172500438321540,0.996905518700132,1.481812000274658
000937, 173,5.812419255853089,5.034122527595930,2.844337224960327
000936, 174,23.487482345429125,9.420173510889926,4.771054267883301
000935, 175,8.108480017759584,8.913421795807762,3.611764907836914
000933, 176,25.513971166093953,6.544622089356494,3.883382081985474
000932, 177,6.125106441590063,8.257199642468189,4.412970542907715
000930, 178,27.916383192875081,1.417116650900332,1.477387785911560
000929, 179,15.429378124170597,2.749880984327536,1.966682791709900
000928, 180,12.131780441855776,1.169932026960345,1.520022511482239
000926, 181,5.914454916206949,5.205881482139058,3.675728082656860
000925, 182,24.021962639002414,3.054755681698643,3.858078956604004
000923, 183,3.157947744419686,1.207009104192112,2.072542190551758
000922, 184,11.659302480007137,5.603131759754768,1.990977048873901
000921, 185,24.198185611161072,4.196251211278054,3.915073394775391
000920, 186,7.779987605419917,2.537851539821811,2.012128353118896
000918, 187,2.999569950194513,6.450039080292830,3.602070331573486
000917, 188,8.014952020928575,7.183919592862603,3.875856637954712
000916, 189,3.702707414622104,4.923159354578639,2.374500989913940
000915, 190,5.074318922538238,5.196112929124993,3.133270025253296
000913, 191,12.002859196056949,2.397225529447383,1.928188920021057
000912, 192,7.627592672687408,3.372575805867100,2.736211538314819
000911, 193,20.649900684903141,6.312298800858936,2.996660947799683
000910, 194,2.601150458406105,4.187798990640692,1.846495389938354
000909, 195,21.198348270430827,7.240311157313574,2.960180759429932
000907, 196,3.803213990882383,2.857712393111694,2.562465906143188
000906, 197,5.487562834898370,4.017662123578341,2.428424596786499
000905, 198,20.251667001532688,4.430151235802678,2.487590789794922
000904, 199,36.273560301163101,11.261342504713646,4.103574275970459
000903, 200,6.261209115437178,8.473670573245128,3.603615760803223
000902, 201,12.332286678625517,4.793667225793495,3.069544315338135
000900, 202,14.467200982628471,3.473779308726474,2.461967706680298
000898, 203,35.975679566016886,9.582942773696949,6.141644477844238
000897, 204,22.870647409270564,2.875405073820718,2.153550386428833
000896, 205,38.138791711754735,1.451477240832478,2.348484992980957
000894, 206,23.944009041927515,2.466561407852396,1.214765906333923
000892, 207,4.465925672511872,5.501288207878380,1.959475398063660
000891, 208,3.968809978819999,3.651796649162639,3.273123025894165
000889, 209,14.833971656056374,2.882756725091194,2.427216053009033
000887, 210,5.589269960394526,4.723976931494054,3.435089349746704
000886, 211,4.239622833328643,8.381157675083864,4.030514717102051
000885, 212,7.899891881321977,9.045288864606793,3.965840578079224
000883, 213,7.727482370764433,11.915038173737365,6.141694068908691
000881, 214,25.084174909017491,6.492644215821795,4.422845840454102
000879, 215,23.684272209355203,6.651832338208320,5.149305343627930
000878, 216,34.580943781399633,8.463972986672879,5.229072093963623
000876, 217,9.053687969372454,3.959305205026332,2.393018722534180
000874, 218,9.838070304366276,4.216833152083759,3.080104351043701
000872, 219,3.723190862419416,3.767377132745537,2.586078882217407
000871, 220,6.757634103086535,3.079938385596246,2.451730251312256
000869, 221,20.187327910395247,4.724570355869377,3.580127239227295
000867, 222,12.975236265014907,3.417464939651901,2.607856750488281
000866, 223,18.970016049981865,1.420019200801091,1.405791640281677
000865, 224,10.710647887843743,6.495966987309866,2.766129493713379
000863, 225,4.555571955293993,5.657022831061416,3.319164991378784
000862, 226,11.276223507804060,5.112422807527437,3.663830518722534
000860, 227,9.109527307274329,3.290386059081690,3.122189521789551
000859, 228,9.485877096605927,2.179607005372158,2.504540920257568
000857, 229,17.700641480623091,7.551262725995262,6.395690917968750
000856, 230,11.638464858017114,3.061630546737524,3.136270999908447
000855, 231,16.301608338862888,1.606295666365820,2.414378404617310
000853, 232,5.899964026642044,15.227727489585885,5.459845066070557
000851, 233,15.590603453652802,3.588941918938472,2.394404888153076
000849, 234,5.489338092411452,3.961280524844309,1.390617847442627
000847, 235,37.723679117431132,8.383908404883192,3.631276845932007
000846, 236,12.618945226275409,6.441712534261072,2.567409992218018
000845, 237,15.753535419319793,5.602571882626528,2.787268638610840
000843, 238,7.136711884776450,3.226868582917801,2.264196157455444
000842, 239,5.805129238865419,3.463781379247485,1.761077523231506
000841, 240,2.458093631580867,6.958991077291586,2.721772909164429
000838, 241,5.048456843450815,8.121902968687889,3.743945837020874
000837, 242,58.236032077213132,4.107135670349886,4.499127864837646
000835, 243,40.407894803233191,4.089609900467609,3.438363313674927
000833, 244,6.260024323802791,2.536638066023757,1.661092877388000
000832, 245,7.277629404218812,0.850917489833837,1.886729478836060
000830, 246,5.419116335037047,3.207649093470636,1.763527989387512
000829, 247,58.417705091929541,7.254444474679846,3.913477659225464
000828, 248,19.602890906348609,6.909836127812401,3.813572645187378
000826, 249,27.154309511994487,6.674585568039526,3.058315753936768
000825, 250,3.719550045305123,5.144030576494436,3.817651033401489
000824, 251,7.117067179944363,9.591371321048269,4.377975940704346
000822, 252,8.260929111801639,8.877562939337139,4.895503520965576
000821, 253,10.009895770830514,5.420455864375939,3.012184858322144
000820, 254,14.854258088244157,3.988314874062807,4.502895355224609
000818, 255,29.656286668119797,6.590303743702922,5.047973632812500
000817, 256,13.849554783137943,5.768816129045715,4.093242168426514
000816, 257,13.607309460508189,10.335001876772372,5.656800270080566
000814, 258,5.626862495532153,2.749847962178846,2.703575134277344
000813, 259,8.620262979672200,2.953016834587407,2.985963106155396
000812, 260,26.802483191043869,1.052563872132755,2.389786005020142
000810, 261,21.759447196663221,1.140336695601190,3.607770204544067
000808, 262,2.838150803802963,7.797115565967583,4.658128738403320
000807, 263,10.013745824481155,5.821715061666247,3.822018861770630
000805, 264,105.838327446520040,78.173654803985784,28.766717910766602
000803, 265,14.956428337102764,1.408431925530953,2.605665445327759
000802, 266,17.702054665570159,5.746365830959638,3.339731216430664
000800, 267,4.690777453722630,3.917419476740360,2.092877149581909
000798, 268,5.166816540114040,2.927110666316217,2.601147890090942
000797, 269,16.118724874557515,3.693318528181071,4.070293903350830
000796, 270,3.843834167690316,0.976052564097280,2.796199560165405
000794, 271,5.838041092319155,3.349045512320351,3.588204860687256
000793, 272,17.640403283307137,6.517326785733877,3.249416828155518
000792, 273,5.369825383456717,8.139303435174821,4.995432376861572
000790, 274,9.317868305537829,2.563933541835318,1.729958772659302
000789, 275,5.714034367740360,4.323891509409179,3.251106023788452
000788, 276,4.488551392486458,2.225848331631719,2.292016267776489
000786, 277,4.409221975794317,3.065376223507823,1.910147190093994
000784, 278,4.164830354610449,2.463517307417064,2.049914360046387
000783, 279,7.590996368173067,6.502923401379331,2.846239089965820
000782, 280,5.285776485634376,2.685643324319368,2.166147232055664
000780, 281,9.380195774713044,9.816044443996178,4.017791748046875
000778, 282,3.789107921604864,2.658979554005182,2.572992801666260
000777, 283,13.453224989965587,4.362636757658726,3.624550104141235
000775, 284,18.693407702053854,3.220374676934259,3.156459331512451
000774, 285,18.101600526889385,9.117637107906733,3.832678794860840
000772, 286,4.326372043620887,7.400801262583601,4.795559406280518
000771, 287,12.083996888759316,5.378355338680467,2.470419406890869
000769, 288,2.805900877983418,2.283007107487772,1.062453746795654
000767, 289,5.323523250175799,6.473793938455346,3.511086702346802
000766, 290,4.944660243324153,6.089763810906401,2.950718164443970
000765, 291,9.385500277771499,2.136276281787514,4.995107650756836
000763, 292,19.337204193063673,5.114686439917627,2.749723911285400
000762, 293,6.911895356214628,4.292778989320788,2.783638000488281
000760, 294,5.617652921632208,4.688605096229540,1.717239141464233
000759, 295,8.782595469353229,4.059821293131999,3.930948019027710
000757, 296,6.452108323521785,1.503607886157857,2.963827371597290
000755, 297,22.481678516802848,1.553429154524939,3.614999055862427
000754, 298,17.583432367047475,6.533650472311536,2.902252912521362
000753, 299,19.927696478738689,5.045184906177230,1.889974117279053
000751, 300,10.297484561787588,4.681015997110447,3.765174150466919
000750, 301,26.064270533166056,4.852948056276683,3.691369771957397
000748, 302,10.250053647246871,1.847127760395517,1.869069814682007
000747, 303,2.331973719285845,2.202784369487794,2.024200201034546
000746, 304,3.160275538922166,4.219442497147146,2.938654899597168
000744, 305,4.554191570443304,4.607320623222944,2.814341068267822
000743, 306,26.282266203284344,5.004016730340880,3.241709232330322
000742, 307,8.420567167300739,1.781614595514198,1.755783796310425
000740, 308,11.590206123780463,18.482932825520241,8.243406295776367
000739, 309,6.839617293366884,4.350233925081700,4.102317810058594
000737, 310,10.824448294100876,72.309814251525950,21.126857757568359
000736, 311,8.245690285738267,5.054961118748683,3.336752653121948
000733, 312,17.032704207491125,3.213580501924548,3.244815587997437
000732, 313,16.203981542575601,1.702031642371565,1.775239348411560
000731, 314,28.934934978340252,4.609073689467146,2.458064079284668
000729, 315,14.149938309386821,8.800615153355048,4.939768791198730
000728, 316,8.385566165431877,8.438135993879870,4.944440364837646
000727, 317,8.796064467487248,6.986336416677707,3.890867233276367
000725, 318,4.005812627408776,7.878779437936291,4.750698566436768
000724, 319,2.846753072219773,9.624352372556340,5.817427635192871
000722, 320,13.533278966416150,6.486436998737288,3.101318836212158
000721, 321,22.904791032453954,5.320257095552947,2.931860208511353
000719, 322,4.520968444530789,15.366665702425818,7.229030609130859
000718, 323,10.402972462775871,18.274323533710803,7.107637882232666
000716, 324,8.505043742183858,7.344065880366990,2.640880107879639
000715, 325,6.709562380442223,8.329129374242850,2.546787977218628
000714, 326,4.371080266964654,5.400862518707627,3.580112695693970
000712, 327,31.689408292393832,1.724632929575076,2.002516269683838
000710, 328,12.594603567631900,10.889836394963901,3.617915153503418
000709, 329,14.580252994877988,9.685846623879387,3.877727746963501
000707, 330,17.231012406893893,7.849957774772292,2.696087121963501
000706, 331,20.464665880698888,4.688740361937938,3.640079736709595
000705, 332,19.511968737717332,7.179073508536129,3.305920600891113
000703, 333,6.148322061036596,13.786673049112066,6.643251419067383
000701, 334,4.651637227617476,7.425575290125662,3.379475593566895
000700, 335,14.785544489895981,2.478275041049402,2.037651062011719
000698, 336,8.592868610677495,22.975643785297219,8.305535316467285
000697, 337,10.277151535022291,1.712010643740892,2.717689990997314
000696, 338,4.352187425261503,3.816172142679544,2.537430286407471
000695, 339,6.033978236582879,8.074121899422614,3.478722095489502
000694, 340,19.504005127361431,11.856618467221358,5.304057121276855
000693, 341,3.493864537510182,9.385858330090304,4.143496513366699
000692, 342,8.133859500245054,8.266313269743568,3.906098604202271
000691, 343,11.234652918392849,4.232971520472283,1.899364709854126
000689, 344,48.140222367481172,121.127054639122790,62.430496215820312
000688, 345,21.499101121979329,22.693755206948047,13.064372062683105
000687, 346,15.312164675106755,7.094997874282901,5.157962799072266
000686, 347,2.403908324459734,11.370729047373858,4.258254528045654
000685, 348,7.817969694480573,11.431110643697149,4.653209209442139
000684, 349,12.842953946615602,10.955898826696622,3.305508136749268
000683, 350,4.432161999676365,10.070560908450853,6.060911178588867
000682, 351,11.302626518011518,8.740145162717234,4.834649562835693
000681, 352,3.142400687140409,10.853284817823303,4.049347877502441
000680, 353,10.396430452130561,8.977152698821326,3.025163888931274
000679, 354,14.134874444434043,5.813104025559429,2.271457910537720
000677, 355,3.905935355203168,8.877596539565085,5.299458980560303
000676, 356,29.675675444219088,8.857843176085678,5.614453315734863
000675, 357,9.142847423212631,6.042552484247820,3.181799411773682
000672, 358,12.041665124584330,6.246686959745931,3.901428937911987
000670, 359,5.704711764923513,5.656246517514856,3.842924833297729
000669, 360,22.611646163053749,5.382601858378531,4.076451301574707
000668, 361,8.198640575088310,3.349113685371705,1.806166291236877
000666, 362,18.055899076160550,6.670646483479289,4.394005775451660
000665, 363,12.788423159076402,2.553174087127127,2.139619827270508
000664, 364,9.299026359519370,4.186919579316810,4.193578720092773
000663, 365,18.960172543348776,6.037411482489744,7.337618350982666
000662, 366,14.214566662668036,6.597986697773528,4.961123466491699
000661, 367,23.004503398686282,6.735773451421906,4.605360984802246
000659, 368,2.407961308245839,7.039079203014006,3.695897817611694
000657, 369,8.365607977508976,6.935703842579268,4.592992782592773
000656, 370,17.841570076031672,5.176013276089646,3.698992252349854
000655, 371,5.038296623081242,5.931204875838387,3.630050659179688
000654, 372,54.675809693142888,2.840741113634272,4.003545284271240
000652, 373,22.590879794777791,10.555022194067472,6.262166976928711
000651, 374,3.037475487308793,9.053158931005969,4.424515724182129
000649, 375,55.114514951402242,4.279364612450338,6.692629814147949
000648, 376,21.871084811402437,3.003930624325230,2.700035810470581
000646, 377,9.457333615935818,5.592070473636268,3.335476160049438
000645, 378,11.630069351327295,4.745573356534252,3.443699359893799
000644, 379,40.004540595583904,5.706325988597288,3.912766933441162
000642, 380,24.003649584357301,8.880680165638660,4.903733730316162
000641, 381,11.017254840573891,8.581243677438204,3.966174602508545
000638, 382,26.769837005771851,2.246960186052211,3.506561756134033
000637, 383,24.456020720341535,5.535049918369819,3.129436731338501
000635, 384,19.580749912294614,3.165963830072409,1.775093555450439
000634, 385,36.633244031695781,5.805469043305849,4.355145454406738
000633, 386,6.667529974426754,3.139062234638076,4.251608371734619
000632, 387,6.448489265543189,7.440649889539640,4.224930763244629
000630, 388,25.996405494464433,4.466430535047900,2.441402673721313
000629, 389,7.977275294791100,4.907833031667755,3.446232080459595
000628, 390,11.200640809983236,2.047683687147344,1.876295328140259
000626, 391,28.086980805143284,7.527131578398447,5.406099319458008
000625, 392,10.549371073337655,3.506744386652527,2.519532203674316
000623, 393,14.776555575599529,1.838467120631420,1.671007990837097
000622, 394,18.620115471924642,3.712223022321021,2.583456277847290
000620, 395,13.129600482373815,4.747075028429530,2.686148881912231
000618, 396,1.840423086141596,4.482015485670221,2.340847492218018
000617, 397,4.775426808087447,5.186766237510004,2.246702909469604
000616, 398,20.391513358186174,10.354856292709631,5.627593040466309
000615, 399,6.847815310743868,7.708108757744086,3.566949844360352
000613, 400,4.412957557578187,4.059899398712711,2.310291051864624
000612, 401,9.636390419973150,3.809173815530924,2.132114648818970
000610, 402,9.825985700568893,7.522687977215312,4.306260108947754
000608, 403,11.952906050636935,2.387570851401039,1.324578285217285
000607, 404,13.986292696881771,3.236179825513168,2.129945278167725
000605, 405,34.110418610285606,3.844717479131821,2.974315643310547
000603, 406,3.526760703235831,3.877904965572493,3.043076276779175
000602, 407,13.400523108233767,5.384712201401381,2.464295625686646
000601, 408,4.078279620061574,6.630706265193765,4.646574974060059
000600, 409,34.082325310759373,2.996140032695819,2.915089607238770
000599, 410,32.166098785254498,3.141856051174551,3.021415472030640
000597, 411,6.717239204078632,5.574558239912221,2.972299575805664
000596, 412,10.743799139378956,2.470687288133149,2.097464323043823
000595, 413,6.817034061380659,3.471849670192723,2.971869945526123
000593, 414,9.934965040543444,6.319812444078804,2.868052482604980
000592, 415,8.174033912512689,8.260276525002858,4.063689231872559
000591, 416,10.720735205318132,4.588356632252654,2.289839267730713
000589, 417,10.097701854098592,4.521945434333083,2.499870538711548
000588, 418,19.959467068976618,7.278960197759043,4.511011600494385
000586, 419,51.838126262100772,11.663367896866003,4.571688175201416
000585, 420,14.669789744280934,4.521926897943098,2.120827436447144
000584, 421,38.019070043100371,7.451057912457860,3.388862609863281
000582, 422,13.062107183389632,1.816673415462552,1.791889905929565
000581, 423,22.615731448128514,6.335898329511100,2.792135000228882
000580, 424,5.477356839439215,6.396474603128865,2.909140586853027
000579, 425,36.144260678007356,5.184704533893168,3.130445003509521
000577, 426,33.939604603559602,5.727942253173135,2.967173814773560
000576, 427,13.974768830492909,4.708549285031083,3.271648168563843
